CUSTOMER_ID	PURCHASE_ID	ORDERDATE
1967	6850	2002-12-13
1968	8025	2003-02-15
1969	9665	2004-03-02
1971	10539	2004-07-10
1972	7522	1999-09-05
1973	6748	2001-07-02
1973	7577	2003-01-18
1973	8295	2004-10-01
1977	10643	2003-05-05
1979	9316	2003-01-08
1980	6680	2002-03-01
1980	9063	2002-06-20
1980	8128	2002-09-24
1981	6101	1999-05-15
1981	7220	2002-09-29
1984	8831	2002-02-08
1987	7308	2001-05-18
1987	10720	2002-06-14
1989	7489	2001-04-28
1992	8162	2001-02-22
1992	9982	2002-01-20
1993	9551	1999-03-28
1998	10478	2000-07-07
1999	6849	2001-05-01
2000	7645	2001-07-19
2002	8856	1999-02-24
2002	8973	2002-10-07
2003	7368	2001-04-08
2003	9328	2003-06-04
2007	5893	2001-04-25
2007	8450	2002-07-03
2008	8367	2003-07-27
2009	5732	2000-10-16
2009	10475	2004-10-27
2011	7590	2000-05-12
2013	10382	1999-03-06
2013	7337	2004-06-15
2014	9076	1999-10-11
2014	8054	2003-12-31
2014	10545	2004-03-26
2017	6347	2003-11-09
2018	9733	2002-02-22
2018	7447	2003-08-05
2022	5925	2000-02-24
2022	7146	2000-04-28
2024	10424	2000-12-17
2026	8593	2004-11-01
2027	7074	1999-02-20
2027	7510	2003-04-09
2029	9812	2001-01-22
2033	8493	1999-11-27
2033	8732	2004-12-20
2037	6547	2003-04-16
2037	10443	2003-04-24
2038	6128	2003-02-07
2038	7403	2004-03-07
2043	10110	2002-03-01
2047	10072	2000-02-13
2048	9980	2001-01-06
2048	6328	2002-11-30
2048	6518	2003-05-07
2050	6245	2000-11-12
2050	7941	2003-11-08
2052	6449	2004-01-01
2053	6343	2003-05-03
2055	8836	2004-08-17
2056	8970	2000-12-20
2056	9553	2002-02-16
2058	6423	1999-01-19
2059	7554	2002-06-08
2060	6047	2002-04-01
2060	9263	2004-01-14
2061	10457	1999-02-12
2065	9227	1999-12-15
2065	8225	2002-02-11
2067	8928	2002-11-13
2069	7230	2004-10-23
2070	18432	2004-09-04
2071	8807	2002-01-06
2072	9809	1999-06-05
2072	7424	2001-03-23
2073	7882	2003-12-06
2075	6831	2001-12-09
2075	6203	2002-12-20
2075	8230	2004-01-01
2076	7459	2000-11-28
2076	7613	2003-10-05
2077	7451	2002-12-31
2078	6313	2001-05-28
2080	8988	2001-04-29
2081	7210	1999-02-16
2081	5739	2000-08-13
2082	6089	2002-12-04
2084	18433	2004-09-12
2084	6071	2004-10-19
2086	9267	2000-09-03
2088	8350	1999-09-16
2092	10049	2001-11-19
2092	7032	2003-09-13
2094	10703	1999-04-09
2097	6489	2000-11-09
2102	8102	2001-08-26
2104	8597	2003-09-17
2105	6827	2002-08-18
2105	9620	2003-06-17
2105	10300	2003-09-24
2107	5758	2003-11-02
2108	10570	1999-06-28
2108	6192	2004-06-01
2109	7937	1999-04-21
2109	9976	2003-07-20
2110	10383	2002-11-03
2111	10580	1999-05-23
2114	7427	2000-01-19
2114	8720	2000-08-16
2114	9105	2004-12-08
2118	7334	2004-05-15
2118	6933	2004-05-29
2118	10656	2004-06-15
2118	18434	2004-08-01
2119	8014	2002-09-27
2120	6947	2000-11-09
2120	10297	2001-03-11
2120	9034	2003-07-09
2120	7251	2003-10-09
2123	7013	2000-09-06
2124	6563	2001-07-21
2126	6375	2002-02-23
2127	9981	2002-12-08
2127	9975	2002-12-18
2127	7249	2004-04-13
2128	5816	2003-04-27
2128	7461	2004-06-01
2130	6554	2001-05-10
2131	9079	1999-04-04
2131	9685	2001-02-27
2131	6239	2001-05-07
2133	10214	2001-07-07
2134	6164	2003-10-31
2134	7305	2004-05-02
2136	7274	2003-12-20
2137	7297	2000-01-04
2138	8365	2002-05-27
2138	6476	2002-06-24
2138	9702	2003-09-03
2139	10332	1999-06-25
2139	9026	2003-02-21
2143	8281	2002-02-24
2146	8335	2000-06-06
2147	8667	2002-04-25
2150	9452	1999-04-09
2150	8682	2002-11-17
2150	9180	2003-12-14
2153	7850	1999-03-28
2153	7303	2001-09-02
2153	10267	2002-10-25
2156	9958	2000-10-21
2157	10303	2001-01-24
2157	7366	2004-08-14
2158	8978	1999-01-22
2159	9926	2001-03-06
2164	10196	2002-05-18
2165	10258	2003-05-26
2166	7001	2000-08-10
2167	7423	1999-10-09
2167	8073	2002-01-07
2167	7169	2003-07-17
2167	6153	2003-10-26
2168	8100	2002-09-14
2169	9848	2001-03-04
2171	10366	2004-07-14
2172	6430	2002-07-16
2173	9310	1999-01-05
2174	9873	2001-07-16
2174	7480	2003-07-22
2175	7387	1999-06-13
2176	8426	1999-03-23
2177	5922	1999-12-10
2178	9838	2003-08-25
2182	8333	1999-02-06
2184	7520	1999-02-01
2184	10168	2003-09-29
2186	5794	1999-09-17
2188	7395	1999-10-14
2188	8578	2004-01-01
2189	7408	2001-05-04
2189	9464	2003-01-08
2190	8560	1999-10-19
2190	8741	2001-06-25
2190	5727	2003-01-21
2191	7655	2004-04-24
2192	8602	1999-04-07
2193	18435	2004-06-13
2193	7018	2004-07-07
2193	8294	2004-10-04
2194	10130	1999-03-03
2197	7687	2003-12-13
2199	7898	2002-10-13
2200	10289	1999-11-17
2201	10090	1999-12-30
2202	6142	2002-04-30
2204	9632	2000-01-07
2205	6402	2002-12-21
2206	6418	2002-07-19
2207	9013	1999-05-04
2207	6741	1999-12-28
2207	6443	2003-05-05
2208	6759	2003-09-27
2209	8691	2003-02-23
2210	6590	2000-10-12
2211	6605	2001-08-23
2214	6130	2003-11-04
2217	9514	1999-12-19
2217	9984	2000-07-04
2218	8375	2004-03-15
2218	7598	2004-08-28
2218	18436	2004-11-14
2221	7429	1999-08-19
2221	8776	2000-01-17
2221	7263	2003-11-18
2222	7019	2001-04-16
2226	6426	2000-02-14
2226	7014	2002-10-20
2226	7570	2003-09-23
2229	8440	2002-02-06
2230	9657	2000-07-21
2230	7323	2001-12-24
2231	9027	2001-08-24
2232	7568	1999-07-23
2232	7894	2001-05-24
2232	7227	2001-11-01
2232	5942	2003-01-26
2233	9825	1999-04-14
2236	5895	2000-06-04
2237	6322	2003-08-20
2238	7066	1999-02-18
2238	6186	2000-04-10
2239	9085	2002-05-11
2239	10221	2002-08-10
2240	7746	2001-06-28
2242	7339	2001-08-13
2245	10330	1999-07-09
2245	10134	2002-02-12
2246	8288	2002-02-16
2248	7349	2000-04-22
2250	10111	2002-12-29
2251	8381	2000-03-16
2252	8633	2001-02-02
2253	6270	2002-09-22
2254	6940	2004-09-14
2254	9630	2004-09-30
2255	7238	2004-04-14
2255	8713	2004-09-08
2255	7140	2004-10-04
2256	6874	2004-10-17
2259	8971	1999-04-21
2259	8478	2002-04-16
2263	9637	2002-11-28
2264	8631	2003-09-27
2264	9388	2003-10-07
2265	6532	2000-01-16
2267	8643	1999-01-23
2269	9739	2004-05-16
2269	6620	2004-06-11
2269	18437	2004-09-04
2270	8942	1999-04-13
2272	8095	2001-05-10
2274	8482	2001-05-02
2276	8009	1999-02-26
2277	10080	2003-05-23
2278	10438	2000-01-02
2278	6906	2001-04-10
2278	7372	2003-07-04
2279	9750	1999-02-05
2280	7495	2004-12-18
2281	5970	1999-05-03
2281	7855	1999-12-30
2281	8356	2001-03-16
2282	8291	2000-04-26
2284	7165	2001-01-02
2284	7180	2004-12-16
2285	8495	2001-11-28
2286	7977	1999-03-09
2286	10459	2002-03-01
2287	9726	2000-02-15
2288	6513	2000-06-27
2291	9281	2003-10-08
2292	7506	1999-04-01
2292	7132	2002-01-08
2293	9476	2004-09-02
2293	5812	2004-09-14
2294	7262	1999-05-06
2295	6733	2001-03-03
2295	10109	2002-07-26
2297	8880	1999-03-15
2298	7601	2000-09-06
2300	9503	2003-06-12
2300	9289	2004-07-26
2300	7017	2004-09-10
2301	6592	1999-05-11
2302	18438	2004-11-01
2305	8663	2001-12-03
2305	10141	2004-03-24
2306	7292	1999-12-21
2306	8649	2000-04-04
2307	6098	1999-06-08
2307	6770	2004-10-13
2308	9132	1999-10-29
2308	5932	2001-10-08
2308	7911	2002-10-01
2311	10388	2003-02-04
2311	9631	2003-07-12
2313	8710	2000-01-08
2313	8719	2001-04-17
2314	10098	2004-03-01
2314	18439	2004-06-10
2315	9229	2003-11-22
2317	9621	2004-01-05
2317	8792	2004-08-02
2318	6985	1999-01-31
2318	7841	2000-06-03
2319	7670	1999-05-20
2319	9256	1999-06-18
2319	6479	2001-12-29
2319	9266	2003-06-08
2320	9420	1999-06-28
2320	10440	2002-12-25
2323	6998	2002-04-28
2324	9366	2001-05-18
2325	7890	2004-09-22
2327	9765	1999-01-04
2327	10174	2000-02-15
2327	7075	2002-04-08
2329	6556	2000-04-07
2333	7996	2000-02-24
2333	8756	2001-08-15
2336	8324	2002-12-26
2337	8770	2003-05-17
2342	6257	2004-04-06
2342	6521	2004-04-14
2342	18440	2004-07-18
2343	6668	2002-09-01
2343	8118	2002-10-20
2343	7797	2003-04-18
2344	9451	2000-09-02
2344	6154	2001-07-08
2345	8779	2002-07-30
2346	8289	1999-03-21
2346	9552	2001-11-09
2348	7691	1999-10-22
2348	9156	2002-11-22
2348	9278	2003-01-02
2348	6316	2004-05-22
2351	7879	1999-11-24
2351	8224	2000-10-03
2352	9518	1999-05-11
2353	7373	1999-05-10
2353	8949	2002-03-09
2355	7420	2004-05-11
2355	6126	2004-08-09
2355	18441	2004-09-27
2359	10633	2004-07-01
2362	8646	1999-11-14
2362	9998	2001-12-16
2362	9550	2002-07-01
2363	9103	1999-03-02
2363	9283	2000-10-18
2364	10632	1999-10-22
2366	7530	2002-09-06
2366	10689	2003-07-15
2366	7501	2004-11-21
2367	7324	2003-09-28
2368	8355	1999-12-20
2368	9645	2004-11-01
2369	8859	1999-07-12
2369	8216	2001-06-27
2370	7775	2003-11-07
2371	6283	2002-03-25
2372	6451	2000-01-04
2373	6279	2002-11-30
2373	10650	2003-08-13
2375	7093	2002-05-03
2376	7571	2000-03-24
2376	5966	2000-10-24
2376	7028	2003-06-05
2383	10446	2001-12-16
2384	6834	2000-03-26
2387	9040	2002-04-06
2390	7722	2001-08-12
2391	6641	2000-03-26
2391	8319	2003-07-07
2392	9948	1999-01-06
2392	8185	2003-03-29
2394	10053	2003-07-22
2396	9899	2003-04-30
2396	7906	2003-08-19
2399	10398	2001-10-19
2400	10030	1999-01-20
2400	7392	2000-07-08
2405	7360	2004-04-16
2405	7236	2004-07-02
2405	6440	2004-08-03
2405	18442	2004-09-15
2406	6288	2001-05-22
2408	9516	2002-04-28
2408	9369	2003-10-05
2411	9885	2000-12-25
2416	6097	2002-03-07
2416	6629	2003-08-01
2416	6648	2004-11-23
2417	10437	2002-07-09
2418	7233	2000-10-18
2422	8975	2002-05-05
2423	8017	2002-08-14
2424	6957	2003-03-12
2427	7187	2001-12-05
2427	6757	2002-12-24
2428	8571	2004-09-17
2429	9997	1999-11-28
2430	8639	2001-08-17
2431	7328	2002-09-18
2432	10152	2000-04-11
2432	8694	2003-03-04
2433	8704	2002-10-01
2434	8070	2001-06-06
2435	6877	2002-05-10
2436	9387	2000-07-16
2438	7540	2003-08-02
2439	6713	2001-03-26
2440	6373	2000-08-18
2441	8072	2000-03-01
2442	9718	2001-04-23
2443	5806	2003-11-14
2444	10430	2003-08-08
2445	5789	1999-05-23
2448	6465	2003-02-04
2449	6958	2003-12-01
2452	6333	2001-08-08
2452	7329	2002-04-12
2452	5985	2002-05-21
2453	8534	2000-05-15
2454	9923	2000-02-09
2454	5743	2000-04-05
2454	10293	2002-05-27
2454	7863	2004-02-10
2455	6000	2004-06-27
2455	18443	2004-08-21
2455	9348	2004-11-03
2456	10597	2000-08-21
2458	8107	2001-06-09
2458	10335	2001-10-01
2458	6205	2003-05-25
2460	9201	2003-01-04
2461	10073	2001-07-16
2464	6848	2000-04-14
2467	10526	2001-10-11
2467	9934	2003-11-25
2468	7625	1999-07-14
2468	10013	2002-12-25
2468	9461	2004-08-12
2476	9569	2004-04-01
2476	9827	2004-06-20
2478	10688	2001-05-12
2479	7582	2003-12-13
2480	8349	2000-08-05
2482	9667	1999-03-01
2482	6323	2000-03-01
2484	10084	2000-01-23
2485	6250	1999-01-20
2485	10417	2000-09-14
2485	9932	2004-01-10
2486	6907	2001-05-14
2487	9559	1999-11-27
2488	8932	1999-12-13
2489	6897	2002-05-29
2489	7754	2003-01-20
2490	6984	1999-11-30
2490	9807	2003-01-31
2493	8912	2002-04-18
2494	10400	2003-07-06
2495	10520	2000-02-23
2495	6939	2000-04-29
2496	6758	1999-04-16
2497	8882	2004-01-05
2501	10391	2003-03-09
2506	7854	2000-11-16
2506	8869	2000-11-24
2506	5915	2001-08-16
2507	8683	2004-12-25
2511	9288	2000-08-19
2511	6038	2002-10-28
2511	9333	2003-06-11
2512	9413	1999-05-29
2512	9406	2000-07-11
2513	7905	2003-02-28
2514	9524	2001-12-27
2514	9404	2002-02-03
2516	8354	1999-09-02
2517	8127	1999-10-09
2519	7888	2004-09-25
2519	18444	2004-09-26
2520	6232	2000-12-12
2522	7640	1999-01-27
2522	6580	2002-01-05
2522	7901	2003-01-10
2526	7634	2000-04-10
2526	7684	2000-11-24
2526	10372	2001-02-07
2530	10503	2004-04-28
2532	9944	2002-02-15
2533	6127	2003-03-14
2535	7673	2001-10-18
2536	10571	2003-04-12
2537	8352	2000-07-26
2540	5902	2004-08-05
2541	5856	2001-05-02
2544	9184	1999-05-21
2546	7606	1999-03-08
2547	9353	2001-04-25
2547	10530	2004-12-28
2548	7781	2001-12-23
2550	8724	2001-03-25
2550	6018	2004-08-25
2551	7820	2003-07-28
2551	8545	2003-08-01
2551	6099	2003-09-26
2551	6384	2004-10-26
2552	9856	2001-06-23
2552	6853	2003-05-16
2553	7212	2001-01-04
2553	6873	2001-12-26
2554	8705	2004-01-25
2556	7862	2002-12-12
2559	6737	2000-01-10
2560	10463	2001-07-31
2560	8863	2001-09-22
2564	9445	2000-12-25
2564	6965	2001-07-08
2566	8523	2003-01-31
2568	6692	2001-06-22
2569	8614	2003-09-05
2570	7877	1999-01-07
2571	7466	2001-03-03
2572	10356	2002-06-04
2572	6555	2004-11-13
2573	9590	2001-09-18
2574	18445	2004-04-13
2575	9889	1999-10-15
2575	7547	2000-10-10
2577	9230	2002-05-25
2578	18446	2004-04-03
2578	10035	2004-04-07
2579	8984	2002-09-03
2579	10211	2003-05-17
2581	6728	2003-01-25
2582	10419	2000-04-30
2582	8265	2002-07-16
2583	8851	2003-07-02
2586	10492	1999-05-08
2587	6578	2000-03-10
2588	8051	2004-05-01
2589	9593	2001-11-27
2590	6092	2004-06-17
2591	7709	2003-06-19
2592	7037	1999-03-19
2592	6921	2003-04-12
2593	9314	2004-04-14
2595	6151	2001-06-27
2595	6912	2003-01-04
2597	8708	2002-05-26
2598	10664	2000-12-05
2599	8316	2001-08-21
2601	10232	2003-05-06
2602	8738	2003-03-01
2602	8670	2004-09-14
2603	10250	2001-06-14
2604	8348	2000-10-25
2605	7720	1999-10-30
2605	7024	2000-05-28
2605	6273	2001-08-30
2605	6043	2002-06-28
2608	6824	2001-09-29
2612	6520	2000-04-07
2613	8326	1999-09-22
2613	10263	1999-12-11
2617	6909	1999-01-20
2617	6033	2001-07-12
2619	6321	2004-04-16
2620	10622	2003-05-21
2621	8247	1999-05-13
2622	9221	2002-01-04
2622	8931	2003-08-19
2623	6394	2000-04-19
2624	10576	2002-09-20
2625	7246	2002-02-23
2628	8517	2000-09-05
2629	10435	2001-03-28
2630	6334	2000-11-01
2633	5850	2003-01-28
2634	8135	2000-04-21
2635	8243	2004-08-01
2637	7986	2001-10-12
2638	10527	2002-08-28
2638	7412	2004-02-01
2639	6022	2003-02-06
2641	9803	2002-12-08
2641	7044	2003-03-14
2642	6463	2000-07-17
2642	8857	2002-06-14
2642	8064	2002-10-27
2642	8298	2003-06-05
2644	7770	1999-12-05
2645	6531	2002-09-30
2646	8113	2000-05-21
2649	9808	1999-12-10
2649	7954	2000-05-04
2652	10142	2004-02-24
2654	7378	2000-12-07
2655	7406	2004-10-06
2657	6093	2000-05-27
2657	9641	2003-11-15
2661	9979	2003-01-30
2661	7999	2004-10-15
2663	10105	2000-03-27
2664	8068	1999-09-16
2668	10295	1999-02-19
2668	7717	2003-12-02
2670	6211	1999-06-27
2671	8492	2000-01-10
2673	9157	1999-01-06
2673	9818	1999-02-18
2674	8712	2002-01-15
2675	9506	1999-11-12
2675	6147	2000-05-18
2676	9960	2001-01-29
2677	9570	1999-11-26
2677	7503	2004-12-01
2679	10592	1999-08-08
2680	7707	2003-12-17
2682	9154	2003-02-24
2684	8150	2004-05-07
2684	7015	2004-09-26
2684	7101	2004-10-26
2684	18447	2004-11-27
2685	7207	2000-10-01
2686	7144	1999-02-02
2687	10672	2002-10-30
2687	8714	2003-10-16
2688	7840	2000-12-14
2688	7215	2001-02-08
2690	7332	2002-07-31
2690	9902	2003-05-17
2691	8302	2002-12-21
2692	10050	2004-04-18
2693	18448	2004-09-07
2693	9753	2004-10-27
2694	6534	2000-07-09
2694	9298	2002-11-08
2694	6911	2004-03-01
2696	5879	2002-07-05
2696	8235	2004-07-11
2698	10705	2003-02-11
2698	10472	2003-04-13
2698	8638	2004-11-01
2700	7641	2000-07-07
2700	6832	2002-02-19
2701	8827	2003-05-22
2704	9670	1999-06-12
2712	8133	2002-02-05
2712	6264	2002-04-11
2713	9360	2001-12-13
2713	6690	2002-03-17
2714	6339	2002-04-29
2716	7849	1999-07-21
2716	6366	2004-08-29
2721	6194	1999-01-15
2721	5919	2001-12-20
2722	9127	1999-08-27
2722	9933	2001-01-29
2723	10671	1999-01-25
2724	5967	2004-02-12
2725	8117	2004-04-01
2728	8154	2000-09-06
2731	8275	2000-01-25
2731	8784	2002-08-23
2731	9822	2004-10-21
2732	10223	2002-12-18
2733	8053	1999-08-17
2735	6847	1999-07-12
2736	8939	2002-03-16
2736	10087	2002-09-20
2738	5828	2002-10-05
2738	5920	2003-10-08
2739	10271	2002-04-15
2742	10510	2003-04-08
2743	8024	2000-12-26
2743	8023	2001-10-30
2743	5998	2002-01-05
2745	6249	1999-03-26
2745	8961	2000-10-06
2745	7800	2003-11-16
2746	7572	2002-11-05
2748	8910	2004-03-13
2748	18449	2004-05-17
2748	8338	2004-11-06
2749	6161	2000-02-12
2749	7552	2002-05-14
2750	8613	2003-01-26
2752	10629	1999-04-18
2752	7116	2003-10-11
2755	10184	2004-03-01
2755	5894	2004-08-10
2755	8854	2004-10-09
2758	9694	1999-09-12
2760	9635	1999-03-28
2761	7985	2000-07-16
2761	5952	2002-01-28
2761	8184	2002-05-04
2762	9978	2004-05-06
2764	5726	2002-03-13
2767	6472	1999-07-15
2767	7425	2003-06-06
2767	10542	2003-10-29
2768	9254	2001-10-04
2769	8401	1999-09-09
2769	8927	2000-07-02
2770	6467	1999-11-03
2770	10083	2001-07-05
2770	7088	2003-01-18
2771	9969	2004-02-22
2773	10368	2004-01-01
2777	9967	1999-07-24
2778	10171	2001-03-03
2780	8908	1999-11-30
2780	5778	2001-11-28
2780	8947	2004-12-22
2781	7618	1999-05-29
2781	6595	2000-05-23
2787	9576	2000-03-17
2791	6058	2001-01-25
2792	9628	2000-01-25
2794	9688	2001-11-08
2795	8019	2003-07-11
2800	10270	2004-12-11
2802	6087	1999-12-05
2802	10449	2001-08-02
2802	6664	2004-09-01
2803	9250	2003-03-10
2805	6371	2000-09-16
2806	8268	2001-09-17
2806	9537	2002-05-21
2806	7253	2004-11-20
2807	7186	1999-01-03
2809	9436	2001-02-17
2809	6612	2002-07-09
2809	7083	2004-01-01
2811	7885	2004-05-15
2811	18450	2004-08-02
2813	10698	2003-09-04
2813	7768	2003-10-01
2815	8466	2001-04-17
2816	9774	2003-10-14
2817	8541	2002-03-03
2818	10222	2000-07-12
2823	10266	2003-12-23
2824	8841	2002-06-02
2826	8873	1999-11-29
2826	10692	2001-07-05
2826	8902	2001-08-25
2827	5855	2000-09-19
2828	10229	2003-10-06
2829	8731	2000-01-20
2829	9521	2002-01-14
2832	6256	2001-11-11
2833	10691	2004-12-13
2834	7737	2000-07-11
2834	9530	2000-08-30
2838	7844	2000-07-12
2839	9412	2002-04-02
2840	7491	2003-10-10
2841	7027	2003-04-28
2842	6120	1999-12-20
2842	5860	2001-10-26
2843	8606	1999-04-21
2844	7958	2004-01-08
2846	6462	2003-10-08
2847	5801	1999-02-09
2847	6189	1999-07-07
2847	6833	1999-12-01
2851	8595	2001-02-13
2851	7652	2004-01-13
2852	10553	2000-12-28
2854	7221	2004-12-28
2855	10420	2003-07-01
2857	8509	2000-11-20
2858	7970	2003-02-26
2861	6507	2000-12-29
2862	9138	1999-09-17
2862	6131	2002-04-19
2863	8046	2003-09-04
2866	6329	2000-03-18
2867	7824	2002-04-15
2869	7226	2002-04-29
2871	9605	2001-10-08
2873	9482	1999-02-09
2874	5737	2003-02-03
2876	9126	2000-06-29
2879	9612	1999-11-29
2879	8957	2004-04-21
2880	7096	2004-03-02
2888	7004	2002-12-12
2889	9623	2002-10-17
2890	6238	1999-05-22
2890	10273	2004-05-04
2891	5948	2000-10-21
2893	7432	2000-02-17
2894	18451	2004-05-25
2894	6679	2004-07-22
2896	7725	2004-07-01
2898	9252	2001-08-06
2898	8918	2001-12-20
2899	6455	2000-03-02
2899	7335	2001-06-27
2899	5940	2002-05-14
2901	6910	2002-05-09
2902	6968	2003-03-07
2903	10560	2002-07-26
2904	9242	2000-04-20
2905	9415	2001-02-04
2906	8168	2000-02-01
2906	8136	2002-06-04
2907	6768	2000-06-15
2908	7025	2002-11-18
2911	10505	1999-06-28
2912	7617	2004-01-19
2913	8553	2001-10-28
2913	10047	2002-11-24
2913	6852	2004-02-16
2914	6614	2001-11-09
2914	7041	2002-05-15
2914	6445	2004-02-03
2915	6552	1999-04-11
2916	7843	2002-02-01
2919	7261	2003-12-13
2920	10589	2003-07-28
2922	10031	2001-07-20
2922	9994	2003-05-19
2923	10259	2000-04-05
2924	9804	2000-08-01
2926	6814	1999-06-10
2928	9236	2000-02-09
2928	8955	2002-01-14
2928	7302	2002-08-13
2929	6300	2000-03-14
2930	6678	2000-07-05
2930	8438	2002-08-28
2930	9917	2003-12-04
2933	7604	2004-02-15
2937	18452	2004-06-01
2937	7228	2004-07-03
2937	8711	2004-11-11
2938	10208	2000-12-24
2939	9279	1999-11-24
2939	9128	2001-10-07
2941	10219	2004-03-21
2943	6716	2001-02-19
2943	10089	2001-09-16
2943	9270	2003-04-29
2943	6811	2003-12-27
2946	10654	2003-10-02
2948	7526	1999-07-15
2948	8187	2000-07-04
2949	6409	2003-01-15
2950	10586	2000-01-06
2950	8452	2002-01-03
2951	7767	1999-04-10
2951	8129	2004-11-15
2952	7726	2001-09-11
2952	7038	2002-04-08
2954	9504	2004-01-13
2955	6536	2004-01-05
2955	8569	2004-02-07
2957	8840	1999-10-17
2957	8331	2000-02-10
2958	7712	2002-04-18
2958	6893	2002-11-25
2959	9438	2000-11-28
2961	7214	2003-02-11
2962	9133	1999-01-28
2962	7866	2000-04-20
2962	8585	2004-11-02
2963	10280	2002-07-28
2964	6411	2002-12-14
2965	7048	1999-06-03
2968	7650	2003-01-16
2973	7974	1999-05-24
2973	7418	2004-01-05
2974	9954	2000-08-23
2976	10024	2001-04-15
2978	10138	2001-04-22
2978	8286	2003-01-04
2984	7097	2002-02-01
2987	7315	2000-10-11
2987	6855	2002-01-22
2987	8361	2003-10-04
2991	6146	2000-10-02
2993	9931	2001-12-12
2993	7245	2002-05-23
2993	8525	2003-08-02
2996	8749	2001-02-21
2997	7532	2000-10-21
2997	9062	2003-02-24
2999	10679	2004-02-24
3000	8126	2003-07-18
3001	6013	2001-06-29
3002	7856	2002-02-17
3004	10066	1999-06-03
3005	6800	2001-03-14
3005	7353	2001-08-16
3007	9005	2000-11-21
3007	7254	2004-11-01
3008	6836	2003-01-29
3009	5819	1999-02-22
3010	10183	2002-08-14
3012	8833	2001-06-03
3016	9945	1999-06-16
3016	8120	2000-02-16
3016	8810	2003-11-18
3018	6338	2001-02-11
3019	7660	2004-04-20
3020	8386	2004-11-02
3022	9571	2003-05-12
3024	5978	2000-09-12
3024	6685	2001-03-07
3025	8717	2001-09-19
3026	10099	1999-11-07
3029	9287	1999-12-11
3029	8645	2003-12-22
3029	8940	2004-07-01
3031	10361	2001-03-09
3031	8899	2001-03-25
3032	9789	1999-09-12
3032	9421	2003-02-04
3040	10310	2001-04-10
3041	9431	2000-05-10
3041	6315	2002-06-26
3042	7661	2000-03-27
3042	8625	2001-03-28
3044	10497	2004-07-20
3044	18453	2004-10-21
3048	10665	2002-05-09
3048	5738	2003-02-15
3051	6308	1999-05-05
3051	8806	2003-10-08
3052	9671	1999-04-20
3057	10028	1999-12-12
3057	10207	2000-09-28
3060	6904	2001-12-19
3061	5862	2003-02-25
3063	9265	2001-07-08
3063	6285	2003-02-18
3063	10600	2004-09-01
3064	6810	1999-04-05
3064	6567	2002-04-29
3066	5956	2000-01-24
3067	9508	2000-05-06
3068	5990	1999-06-22
3072	8003	1999-02-15
3073	18454	2004-08-30
3073	6786	2004-10-24
3074	7948	2003-11-08
3075	10468	2000-03-15
3075	6271	2002-04-15
3076	7264	2003-10-30
3077	8397	2000-07-18
3077	6505	2001-05-18
3078	5969	2002-10-27
3080	10541	2004-02-13
3081	9111	2000-04-14
3083	10312	2001-10-14
3083	8125	2004-04-12
3090	7514	1999-01-21
3090	7346	2000-12-30
3092	8772	2000-04-27
3094	7698	2001-01-14
3094	9711	2004-12-10
3095	10305	2000-08-30
3097	5992	2002-12-29
3098	7351	2002-01-12
3098	7605	2002-01-20
3099	7751	2004-05-26
3100	7283	2004-07-28
3100	10555	2004-09-23
3101	6109	1999-09-04
3105	9332	2002-03-05
3107	6045	2003-05-22
3109	10595	1999-03-19
3109	9074	2000-12-08
3110	8423	2003-08-22
3111	9604	2000-12-29
3112	10318	2003-09-09
3113	6301	2003-07-25
3115	6484	2004-10-24
3117	9378	2003-11-04
3118	8488	1999-02-28
3119	5724	2002-12-03
3122	7171	1999-04-11
3122	8383	2002-10-18
3122	6973	2003-08-13
3123	8814	1999-02-13
3123	7587	2002-06-18
3124	9644	2001-10-01
3125	9060	1999-05-14
3127	6414	2001-10-19
3128	7470	2000-06-24
3129	10535	1999-07-19
3129	9175	2001-04-03
3132	7740	2000-05-07
3132	8778	2000-09-01
3132	7496	2003-02-08
3134	6450	2000-09-05
3135	9499	2000-02-08
3137	6865	1999-10-20
3137	7637	2000-10-05
3138	6278	2000-09-22
3138	8563	2004-01-05
3139	6145	2004-06-03
3140	7860	2004-12-01
3141	10434	1999-04-05
3141	6475	2004-01-09
3143	6782	1999-01-16
3143	6182	2001-03-05
3143	7129	2001-09-13
3143	6118	2002-10-26
3146	7047	2001-01-09
3146	6666	2002-10-13
3147	5740	1999-07-21
3147	10317	2002-10-10
3149	9290	2003-10-02
3150	8909	1999-08-13
3151	5829	1999-07-07
3151	5988	2003-02-21
3151	10126	2003-06-29
3152	6962	1999-05-01
3153	5868	2001-08-09
3154	8923	2004-12-15
3155	7773	2004-05-29
3155	7484	2004-07-10
3156	10329	2004-11-16
3161	9949	2000-09-17
3162	9467	1999-02-18
3168	7771	1999-02-04
3169	7515	2000-07-28
3169	10064	2003-06-27
3169	10543	2004-01-01
3170	9453	2000-08-01
3171	10631	2001-02-25
3173	7381	2000-05-29
3173	7016	2004-10-01
3174	7248	2001-06-17
3175	9547	2002-04-17
3177	9065	2002-07-27
3177	7192	2002-10-28
3178	8011	2000-09-18
3178	8544	2000-12-27
3178	5734	2001-11-07
3179	6613	2002-08-29
3181	10225	2003-05-28
3181	5979	2004-11-01
3182	7551	1999-05-02
3183	6585	2002-07-17
3183	10699	2003-09-24
3187	7433	2001-08-18
3187	6007	2001-10-09
