CUSTOMER_ID	PURCHASE_ID	ORDERDATE
10125	865636727	2009-01-04
10126	865641095	2005-12-12
10127	865646007	2005-11-29
10127	865646005	2006-04-16
10127	865646010	2006-08-25
10128	865655133	2006-03-21
10128	865655131	2007-08-14
10128	865655136	2010-01-10
10129	865656225	2010-07-12
10130	865662523	2006-03-05
10130	865662519	2007-03-01
10130	865662516	2007-11-25
10130	865662514	2010-06-25
10131	865705369	2009-06-03
10131	865705367	2010-03-21
10132	865732772	2005-08-14
10132	865732769	2006-08-01
10132	865732767	2010-11-17
10133	865769202	2006-12-25
10133	865769188	2007-01-05
10133	865769190	2007-04-22
10133	865769197	2008-01-02
10133	865769193	2008-03-15
10133	865769208	2009-08-14
10134	865814298	2006-02-10
10134	865814295	2006-11-19
10134	865814293	2008-04-19
10134	865814302	2008-11-06
10135	865843005	2006-05-25
10135	865843007	2009-05-12
10136	865849738	2005-05-26
10136	865849736	2006-06-24
10136	865849745	2006-11-01
10136	865849750	2007-04-06
10136	865849756	2010-09-19
10136	865849741	2010-12-13
10137	865877890	2007-11-03
10137	865877888	2009-03-15
10138	865879204	2005-02-01
10139	865910685	2008-04-22
10140	865940772	2007-04-20
10141	865952656	2006-01-19
10141	865952652	2007-03-19
10141	865952647	2008-06-19
10141	865952649	2010-10-12
10142	865974845	2006-04-06
10142	865974847	2007-12-16
10142	865974850	2008-12-15
10143	865988492	2007-07-18
10143	865988490	2008-09-29
10144	866017518	2009-08-09
10145	866066809	2005-08-08
10145	866066807	2006-11-02
10145	866066812	2010-06-06
10146	866071278	2006-08-18
10146	866071276	2007-01-17
10146	866071281	2009-04-06
10147	866095574	2007-07-11
10148	866099667	2009-06-03
10149	866104275	2005-10-26
10149	866104272	2005-11-12
10149	866104270	2009-04-01
10150	866114568	2008-09-30
10150	866114566	2009-09-01
10151	866115609	2005-03-29
10151	866115624	2005-11-04
10151	866115618	2007-11-22
10151	866115613	2008-05-01
10151	866115606	2008-07-10
10151	866115604	2010-02-07
10152	866117134	2005-01-18
10153	866133291	2007-02-28
10153	866133293	2007-05-21
10153	866133296	2009-05-02
10154	866178284	2006-07-30
10154	866178282	2009-08-02
10155	866250335	2007-05-18
10155	866250333	2010-05-25
10155	866250338	2010-05-26
10156	866266943	2005-05-27
10157	866268505	2005-08-20
10157	866268508	2007-10-27
10157	866268503	2009-06-08
10158	866278057	2010-02-06
10158	866278059	2010-07-27
10159	866315231	2005-12-29
10159	866315229	2009-01-25
10160	866355033	2007-08-05
10160	866355028	2008-11-09
10160	866355042	2009-03-13
10160	866355037	2009-04-11
10160	866355030	2009-05-23
10161	866427820	2006-11-17
10161	866427827	2007-03-29
10161	866427818	2008-04-03
10161	866427823	2009-08-16
10162	866428387	2008-09-28
10162	866428389	2010-10-22
10162	866428392	2010-11-14
10163	866453664	2006-04-11
10163	866453666	2007-07-11
10163	866453678	2007-11-15
10163	866453673	2008-05-16
10163	866453669	2008-10-14
10164	866483301	2007-05-23
10164	866483299	2008-09-02
10165	866485661	2005-04-16
10165	866485659	2006-07-30
10166	866496551	2006-06-13
10166	866496553	2010-06-10
10167	866591039	2006-06-02
10167	866591041	2007-04-30
10168	866620669	2009-03-07
10169	866644055	2005-09-06
10169	866644057	2008-01-27
10170	866646446	2007-09-06
10170	866646444	2010-07-29
10171	866669536	2008-01-29
10171	866669541	2010-05-29
10171	866669538	2010-07-21
10172	866672783	2005-12-26
10172	866672774	2006-05-18
10172	866672776	2007-06-03
10172	866672779	2009-07-05
10173	866677721	2005-11-27
10174	866709775	2007-03-26
10174	866709773	2008-11-25
10174	866709778	2010-06-09
10175	866718337	2005-03-19
10175	866718339	2005-11-10
10175	866718342	2010-05-19
10176	866772630	2006-04-15
10176	866772635	2006-04-19
10176	866772632	2010-11-13
10177	866802958	2005-04-30
10177	866802960	2005-07-26
10177	866802963	2009-09-07
10178	866803902	2009-08-27
10178	866803904	2010-04-23
10178	866803907	2010-08-10
10179	866814669	2006-01-28
10179	866814664	2006-10-17
10179	866814678	2009-09-09
10179	866814673	2009-10-06
10179	866814666	2010-10-13
10180	866818301	2006-09-10
10181	866871926	2009-05-04
10182	866900218	2007-12-27
10183	866922491	2006-11-06
10183	866922489	2007-07-11
10184	866930780	2007-01-16
10184	866930775	2007-04-13
10184	866930777	2007-12-19
10185	866993948	2007-06-13
10185	866993953	2007-10-10
10185	866993950	2007-10-29
10186	867044948	2008-09-30
10186	867044946	2010-10-13
10187	867046907	2007-10-02
10187	867046910	2010-01-27
10187	867046905	2010-04-19
10188	867052506	2006-04-14
10188	867052508	2010-11-22
10189	867102289	2005-05-15
10189	867102284	2006-01-09
10189	867102293	2006-02-08
10189	867102298	2007-08-25
10189	867102286	2007-12-09
10190	867139582	2006-03-23
10190	867139580	2006-08-26
10190	867139585	2010-01-29
10191	867153786	2007-02-13
10192	867154689	2008-02-20
10192	867154687	2010-02-02
10193	867162846	2005-11-09
10193	867162860	2007-03-02
10193	867162851	2007-04-04
10193	867162855	2007-07-06
10193	867162848	2007-08-25
10194	867229161	2009-04-10
10195	867232266	2005-10-23
10195	867232264	2006-02-08
10195	867232269	2010-08-14
10196	867263572	2005-06-03
10197	867306362	2007-09-02
10198	867317551	2006-10-21
10198	867317549	2007-03-14
10198	867317554	2009-07-11
10199	867323805	2006-12-07
10200	867328543	2005-06-26
10200	867328545	2008-01-02
10201	867333597	2008-01-22
10201	867333599	2010-08-03
10202	867356817	2006-11-28
10203	867360825	2008-06-17
10203	867360823	2010-12-15
10204	867406580	2006-05-02
10204	867406578	2010-06-02
10205	867452074	2008-06-07
10205	867452076	2010-06-13
10206	867461930	2008-05-20
10207	867462433	2007-11-18
10208	867478566	2006-02-03
10208	867478568	2009-08-23
10209	867546968	2005-12-22
10209	867546963	2006-11-30
10209	867546959	2008-08-23
10209	867546954	2008-09-12
10209	867546974	2009-10-14
10209	867546956	2010-03-23
10210	867547534	2010-09-13
10211	867551289	2006-08-09
10211	867551291	2007-03-18
10211	867551294	2009-09-08
10212	867552391	2007-05-25
10212	867552393	2007-06-27
10212	867552396	2009-09-29
10213	867594053	2006-04-27
10213	867594055	2008-12-14
10214	867601319	2006-08-12
10214	867601317	2008-02-06
10215	867625183	2006-08-11
10215	867625178	2007-03-07
10215	867625180	2007-09-30
10216	867641119	2006-06-17
10217	867654665	2010-08-13
10218	867657708	2010-11-18
10219	867666543	2005-05-05
10219	867666545	2006-12-30
10220	867675581	2006-02-17
10220	867675583	2006-07-19
10221	867679092	2008-12-21
10221	867679090	2009-05-17
10221	867679095	2010-11-08
10222	867694350	2010-07-17
10223	867701336	2010-04-28
10224	867712713	2005-06-27
10224	867712711	2007-05-19
10224	867712716	2010-03-05
10225	867720425	2010-01-16
10226	867730716	2006-11-13
10226	867730721	2007-05-24
10226	867730718	2008-06-16
10227	867738903	2006-07-09
10227	867738905	2009-02-19
10228	867761585	2005-04-22
10228	867761583	2007-10-12
10229	867767500	2006-02-13
10229	867767506	2006-06-05
10229	867767491	2009-11-11
10229	867767495	2009-12-24
10229	867767488	2010-07-06
10229	867767486	2010-09-20
10230	867799515	2006-07-10
10230	867799513	2008-12-10
10231	867842739	2005-10-30
10231	867842736	2009-04-21
10231	867842734	2009-06-07
10232	867843838	2005-01-17
10232	867843840	2005-02-18
10232	867843843	2006-10-10
10233	867853356	2010-11-04
10234	867862653	2005-04-22
10234	867862650	2007-01-20
10234	867862648	2007-10-17
10234	867862657	2010-10-30
10235	867874048	2005-07-24
10235	867874053	2010-11-09
10235	867874050	2010-11-12
10236	867875965	2005-03-15
10236	867875963	2007-08-06
10236	867875968	2009-12-07
10237	867926438	2010-08-01
10238	867944502	2005-06-29
10238	867944507	2005-07-23
10238	867944504	2010-02-09
10239	867950639	2006-10-16
10239	867950642	2008-09-23
10239	867950637	2010-09-08
10240	867970684	2005-06-08
10240	867970686	2007-04-28
10240	867970689	2008-07-10
10241	867971833	2006-12-13
10241	867971831	2008-03-06
10242	867979512	2008-12-29
10243	868067257	2005-05-29
10243	868067259	2006-07-01
10243	868067262	2009-10-09
10244	868077454	2005-11-18
10245	868077812	2007-05-06
10245	868077817	2009-08-17
10245	868077821	2010-08-16
10245	868077814	2010-09-14
10246	868079948	2005-08-16
10246	868079946	2010-12-20
10247	868083035	2006-07-24
10247	868083033	2009-02-01
10248	868086067	2009-02-09
10248	868086069	2010-07-22
10249	868088511	2005-03-05
10249	868088508	2005-07-28
10249	868088506	2006-09-22
10249	868088515	2010-11-06
10250	868092859	2005-12-29
10250	868092864	2006-05-04
10250	868092861	2007-05-21
10251	868143346	2007-02-28
10251	868143343	2007-08-13
10251	868143341	2008-08-30
10252	868151829	2005-06-24
10252	868151827	2007-01-16
10252	868151832	2010-12-07
10253	868172697	2008-01-11
10253	868172694	2008-11-21
10253	868172692	2010-03-03
10254	868183305	2005-08-30
10254	868183302	2006-03-01
10254	868183300	2008-10-28
10255	868192328	2005-02-04
10255	868192326	2009-04-04
10256	868212774	2005-02-19
10256	868212772	2009-03-05
10256	868212777	2010-07-05
10257	868214238	2010-12-10
10258	868254655	2005-12-19
10258	868254646	2006-12-23
10258	868254660	2007-02-14
10258	868254651	2007-03-09
10258	868254648	2007-05-10
10259	868289978	2005-07-11
10260	868317127	2009-01-18
10261	868384362	2009-04-29
10261	868384364	2010-05-22
10262	868397633	2005-06-01
10262	868397630	2005-12-07
10262	868397628	2007-07-28
10263	868413518	2010-05-24
10264	868430434	2005-11-30
10264	868430432	2010-10-15
10264	868430437	2010-12-02
10265	868446964	2009-06-23
10266	868450596	2009-10-15
10266	868450598	2010-03-30
10266	868450601	2010-05-07
10267	868502414	2009-12-09
10268	868507682	2008-01-30
10269	868508195	2005-12-22
10269	868508200	2006-12-05
10269	868508197	2007-04-24
10270	868515116	2006-01-03
10270	868515118	2009-04-03
10270	868515125	2009-04-17
10270	868515121	2010-06-14
10271	868518886	2009-01-29
10272	868526505	2005-04-24
10272	868526503	2007-11-07
10272	868526508	2008-03-17
10273	868570162	2006-10-21
10273	868570157	2007-02-06
10273	868570171	2008-05-10
10273	868570166	2009-11-02
10273	868570159	2010-07-15
10274	868578729	2006-03-05
10274	868578722	2007-01-17
10274	868578720	2007-05-13
10274	868578725	2007-12-08
10275	868636508	2005-01-10
10275	868636506	2005-09-15
10276	868648546	2005-05-08
10276	868648544	2010-03-03
10277	868692602	2010-01-25
10278	868693524	2005-09-07
10278	868693526	2006-12-09
10278	868693529	2009-02-05
10279	868694001	2006-01-07
10279	868693999	2006-09-01
10280	868718372	2008-12-17
10280	868718374	2010-04-24
10281	868726098	2007-12-27
10282	868737836	2005-02-10
10282	868737834	2009-01-18
10283	868791061	2006-09-24
10284	868791560	2006-06-04
10285	868802674	2006-11-23
10285	868802671	2009-04-29
10285	868802669	2010-12-03
10286	868824336	2005-11-12
10286	868824331	2006-01-19
10286	868824333	2009-01-06
10286	868824340	2010-11-16
10287	868827924	2006-01-27
10287	868827926	2010-08-23
10288	868841849	2005-08-21
10288	868841852	2007-02-06
10288	868841856	2007-06-23
10288	868841847	2009-10-06
10288	868841861	2009-10-09
10289	868865830	2005-07-13
10289	868865835	2006-01-02
10289	868865839	2006-08-16
10289	868865832	2010-01-01
10290	868870167	2007-10-18
10291	868897025	2009-12-27
10291	868897023	2010-08-12
10292	868937167	2005-09-28
10292	868937165	2007-01-10
10292	868937170	2008-10-04
10293	868937599	2006-11-07
10293	868937597	2008-04-02
10294	868941398	2010-02-27
10294	868941400	2010-04-13
10295	869004336	2005-09-02
10295	869004332	2006-11-19
10295	869004327	2007-01-19
10295	869004329	2010-09-07
10296	869030053	2006-11-27
10297	869045802	2005-04-20
10297	869045798	2009-02-06
10297	869045793	2009-09-02
10297	869045795	2010-02-18
10298	869052074	2005-08-25
10298	869052076	2010-04-15
10299	869056058	2005-03-05
10299	869056056	2010-09-27
10300	869069105	2008-05-21
10301	869090865	2006-09-29
10301	869090863	2008-07-28
10302	869097634	2005-05-09
10302	869097639	2007-12-05
10302	869097636	2008-10-06
10303	869123377	2010-12-26
10304	869124081	2005-06-17
10304	869124083	2008-03-28
10305	869169991	2007-08-27
10305	869169989	2009-10-24
10306	869187670	2006-09-29
10307	869189332	2005-04-06
10307	869189334	2010-03-02
10308	869218746	2011-03-28
10308	869218748	2011-05-07
10309	869244264	2007-03-05
10309	869244262	2007-10-01
10309	869244271	2008-03-23
10309	869244276	2008-08-23
10309	869244267	2010-10-29
10310	869253683	2010-02-21
10310	869253685	2010-05-04
10311	869255449	2007-11-30
10311	869255463	2008-05-30
10311	869255454	2008-09-30
10311	869255451	2009-03-10
10311	869255458	2010-07-01
10312	869279879	2007-01-05
10312	869279877	2010-05-05
10312	869279882	2010-05-06
10313	869307805	2011-05-21
10313	869307802	2011-06-14
10313	869307800	2011-06-29
10314	869322449	2005-01-27
10314	869322447	2009-06-08
10315	869324078	2008-11-12
10315	869324076	2008-12-23
10315	869324081	2009-07-06
10316	869326173	2005-06-27
10316	869326178	2005-10-01
10316	869326175	2006-01-15
10316	869326182	2010-01-06
10316	869326187	2010-05-25
10317	869329105	2005-03-24
10317	869329103	2010-06-20
10317	869329108	2010-08-07
10318	869335595	2007-01-12
10318	869335597	2009-04-18
10318	869335600	2010-10-02
10319	869339531	2008-04-21
10319	869339529	2010-03-08
10320	869347309	2008-09-05
10321	869386012	2006-02-19
10321	869386010	2008-12-30
10322	869393183	2005-05-01
10323	869413656	2007-09-30
10324	869417637	2009-11-30
10325	869417837	2009-10-24
10325	869417839	2010-06-18
10326	869429840	2009-11-13
10327	869445256	2006-04-06
10327	869445261	2008-10-26
10327	869445258	2009-11-20
10328	869447828	2005-04-19
10328	869447839	2006-02-02
10328	869447824	2007-04-23
10328	869447819	2007-07-17
10328	869447821	2008-05-14
10328	869447833	2010-11-18
10329	869467293	2010-04-28
10330	869477131	2007-03-30
10330	869477133	2008-02-11
10331	869509796	2005-12-19
10331	869509794	2006-05-26
10331	869509799	2008-08-15
10332	869531297	2005-12-26
10333	869531441	2006-05-27
10334	869595743	2009-07-20
10335	869596959	2006-06-20
10335	869596947	2008-09-16
10335	869596954	2009-03-04
10335	869596950	2009-07-28
10335	869596945	2010-04-20
10335	869596965	2010-04-28
10336	869626782	2007-01-02
10337	869634409	2007-06-16
10337	869634404	2008-10-26
10337	869634406	2009-01-21
10338	869654248	2005-01-25
10338	869654245	2006-11-16
10338	869654243	2009-06-11
10339	869665646	2007-10-03
10340	869752635	2009-09-29
10340	869752633	2010-10-29
10341	869757246	2009-09-01
10342	869758277	2005-09-30
10342	869758292	2006-11-01
10342	869758274	2007-03-18
10342	869758272	2009-03-28
10342	869758281	2010-02-10
10342	869758286	2010-08-22
10343	869825512	2005-11-22
10343	869825514	2006-01-15
10343	869825517	2006-11-25
10344	869828837	2007-09-11
10344	869828835	2009-12-09
10345	869830500	2006-06-27
10345	869830498	2008-02-05
10345	869830503	2008-05-22
10346	869849927	2006-06-04
10347	869878325	2007-03-08
10347	869878323	2008-08-16
10347	869878328	2010-12-04
10348	869885566	2005-12-23
10348	869885557	2006-12-14
10348	869885554	2007-01-09
10348	869885561	2007-08-23
10348	869885552	2010-08-07
10349	870000951	2005-09-23
10350	870001046	2005-04-22
10350	870001048	2006-09-09
10350	870001051	2009-08-28
10351	870016300	2009-08-17
10352	870040476	2006-06-29
10352	870040474	2008-02-11
10353	870084562	2005-09-18
10353	870084565	2007-06-16
10353	870084560	2007-10-29
10354	870097909	2005-03-04
10355	870103751	2005-06-13
10355	870103754	2006-09-14
10355	870103749	2008-03-15
10356	870147539	2005-09-16
10356	870147544	2006-04-13
10356	870147541	2010-02-22
10357	870166219	2005-08-27
10357	870166226	2007-09-05
10357	870166217	2008-08-15
10357	870166237	2008-10-29
10357	870166222	2010-03-01
10357	870166231	2010-04-19
10358	870207549	2005-02-03
10358	870207552	2006-01-12
10358	870207547	2009-12-09
10359	870234781	2005-02-20
10359	870234783	2008-12-25
10360	870250204	2006-05-20
10360	870250197	2006-06-21
10360	870250195	2007-08-03
10360	870250200	2010-12-05
10361	870254033	2007-08-27
10361	870254035	2008-06-17
10361	870254042	2009-05-13
10361	870254038	2009-07-03
10362	870255815	2006-03-15
10363	870268003	2009-08-21
10364	870309344	2006-09-29
10365	870324974	2006-07-14
10365	870324976	2008-02-18
10366	870334951	2007-07-06
10366	870334953	2009-12-14
10367	870348332	2008-06-28
10367	870348327	2009-07-08
10367	870348329	2010-12-26
10368	870407659	2005-06-18
10368	870407657	2010-02-18
10369	870412233	2006-10-24
10369	870412235	2008-03-08
10369	870412238	2009-08-15
10370	870472279	2005-01-25
10371	870473442	2005-01-17
10371	870473437	2009-05-29
10371	870473439	2009-06-06
10372	870481494	2005-04-20
10373	870510012	2005-12-06
10373	870510014	2008-04-14
10373	870510017	2010-05-16
10374	870510377	2005-11-28
10375	870521126	2006-02-10
10375	870521123	2006-09-14
10375	870521121	2008-04-16
10376	870528822	2005-04-17
10376	870528819	2005-12-17
10376	870528817	2006-01-10
10377	870537041	2005-02-16
10378	870589110	2005-11-07
10378	870589119	2007-09-19
10378	870589130	2009-03-02
10378	870589124	2009-03-17
10378	870589115	2010-01-22
10378	870589112	2010-12-03
10379	870594390	2006-10-03
10380	870606922	2006-02-16
10380	870606920	2009-01-19
10381	870640818	2006-10-09
10381	870640816	2007-03-25
10381	870640821	2010-11-23
10382	870645924	2006-02-17
10383	870667327	2010-11-05
10384	870737301	2006-02-08
10385	870759108	2005-03-09
10385	870759106	2006-04-28
10386	870763179	2010-09-16
10387	870769262	2006-03-19
10387	870769264	2010-12-28
10388	870865654	2008-06-13
10388	870865663	2008-10-10
10388	870865669	2009-02-14
10388	870865649	2009-05-04
10388	870865651	2010-05-11
10388	870865658	2010-06-04
10389	870925951	2009-03-03
10389	870925953	2010-07-20
10390	870936097	2005-01-17
10391	870957397	2005-09-02
10391	870957392	2007-06-18
10391	870957394	2009-07-23
10392	870968400	2008-08-27
10392	870968398	2009-12-06
10393	870978820	2006-07-09
10394	870981669	2006-02-08
10394	870981667	2009-11-07
10395	870988848	2007-09-07
10396	870999006	2006-04-04
10396	870999008	2007-02-10
10396	870999011	2007-11-23
10397	870999386	2005-11-05
10397	870999388	2007-06-07
10398	871025595	2005-04-20
10398	871025593	2008-02-21
10399	871026405	2008-02-18
10399	871026407	2009-03-11
10399	871026410	2009-07-24
10400	871028942	2008-08-11
10400	871028940	2008-08-28
10401	871056511	2007-03-14
10401	871056509	2009-11-27
10401	871056514	2010-06-22
10402	871059685	2006-02-10
10402	871059683	2008-07-13
10403	871093886	2005-10-09
10403	871093898	2007-04-17
10403	871093904	2007-05-20
10403	871093893	2007-09-26
10403	871093884	2007-10-06
10403	871093889	2009-07-08
10404	871135312	2005-06-28
10404	871135307	2006-05-20
10404	871135309	2007-06-14
10405	871218714	2005-07-04
10405	871218716	2007-07-27
10406	871257375	2006-02-18
10406	871257380	2008-04-24
10406	871257377	2008-10-16
10407	871331172	2006-11-29
10407	871331174	2007-01-05
10407	871331177	2010-08-19
10408	871333020	2009-04-06
10409	871355215	2006-03-02
10409	871355206	2006-03-29
10409	871355203	2007-12-07
10409	871355201	2008-08-05
10409	871355210	2009-04-14
10410	871363825	2007-12-18
10411	871389851	2007-09-04
10411	871389853	2009-03-06
10412	871406452	2006-12-26
10412	871406450	2007-05-17
10412	871406455	2008-08-15
10413	871409850	2006-07-26
10413	871409848	2008-12-01
10414	871464099	2005-01-11
10415	871465911	2006-01-21
10415	871465920	2007-06-17
10415	871465925	2007-06-18
10415	871465916	2008-08-06
10415	871465913	2010-08-09
10416	871470093	2006-10-17
10417	871526418	2005-01-23
10417	871526430	2005-05-06
10417	871526416	2005-11-20
10417	871526425	2010-01-17
10417	871526421	2010-06-15
10418	871529763	2011-06-07
10418	871529765	2011-06-11
10418	871529768	2011-06-29
10419	871561476	2005-01-09
10419	871561473	2006-10-19
10419	871561471	2010-10-03
10420	871571841	2005-11-21
10421	871599595	2008-09-26
10422	871608585	2010-01-14
10422	871608582	2010-02-07
10422	871608580	2010-10-19
10423	871619730	2005-12-16
10423	871619732	2010-09-21
10424	871640220	2005-05-21
10424	871640222	2006-08-12
10425	871648230	2005-09-12
10425	871648228	2010-07-19
10426	871657537	2009-07-14
10427	871661999	2005-04-03
10427	871661996	2009-02-06
10427	871661994	2010-06-18
10428	871666874	2005-03-13
10429	871747864	2006-07-04
10429	871747869	2008-12-19
10429	871747866	2010-11-29
10430	871788852	2009-01-22
10430	871788854	2010-05-13
10431	871790894	2006-03-17
10432	871838214	2005-04-06
10433	871869295	2005-05-13
10433	871869299	2006-10-27
10433	871869292	2009-01-08
10433	871869290	2010-07-07
10434	871877186	2007-12-26
10434	871877191	2009-03-03
10434	871877188	2009-11-30
10435	871884814	2005-08-17
10435	871884812	2010-01-26
10436	871902855	2007-01-19
10436	871902853	2007-04-12
10436	871902858	2010-03-12
10437	871920642	2005-07-02
10437	871920635	2006-03-02
10437	871920633	2007-04-08
10437	871920638	2009-01-27
10438	871935393	2010-06-14
10439	871953713	2008-02-01
10439	871953715	2008-10-29
10440	871958913	2005-04-06
10440	871958915	2007-02-28
10441	871966453	2009-07-29
10442	871991127	2010-07-29
10443	872010076	2006-09-04
10443	872010078	2007-12-22
10444	872022465	2005-09-02
10444	872022467	2008-03-01
10445	872070969	2008-12-17
10445	872070967	2009-07-29
10446	872071760	2005-12-12
10446	872071755	2006-06-05
10446	872071757	2010-10-15
10447	872113604	2005-06-24
10447	872113606	2005-09-29
10447	872113618	2006-02-03
10447	872113613	2010-02-17
10447	872113609	2010-10-08
10448	872118642	2006-04-16
10448	872118647	2006-06-11
10448	872118644	2010-03-05
10449	872180511	2005-09-04
10449	872180509	2008-06-23
10450	872185003	2008-12-08
10451	872202998	2008-11-19
10452	872209140	2006-10-10
10452	872209142	2010-03-17
10453	872212421	2005-06-07
10453	872212426	2008-09-03
10453	872212423	2008-09-24
10453	872212430	2009-11-28
10454	872215087	2006-12-16
10454	872215085	2009-08-11
10455	872315544	2009-09-29
10456	872335325	2006-12-11
10457	872340173	2005-10-02
10458	872366057	2010-02-04
10459	872399299	2006-08-12
10459	872399301	2009-06-19
10459	872399304	2010-06-10
10460	872412772	2005-11-03
10461	872523266	2005-08-06
10461	872523271	2008-09-26
10461	872523268	2009-04-04
10462	872526337	2007-02-03
10462	872526342	2007-04-10
10462	872526339	2010-06-29
10463	872554953	2007-12-01
10463	872554955	2009-11-20
10463	872554958	2010-01-21
10464	872602140	2010-07-06
10464	872602138	2010-08-03
10465	872626514	2005-05-16
10465	872626523	2007-10-13
10465	872626518	2008-07-16
10465	872626509	2009-09-07
10465	872626529	2010-01-10
10465	872626511	2010-06-11
10466	872679918	2005-03-02
10466	872679920	2009-05-05
10467	872701212	2005-07-06
10467	872701215	2006-08-12
10467	872701210	2006-12-13
10468	872737634	2006-12-19
10468	872737631	2008-12-06
10468	872737629	2010-11-09
10469	872740822	2006-04-06
10469	872740824	2007-07-27
10470	872769448	2005-03-19
10470	872769455	2005-06-29
10470	872769451	2007-01-07
10470	872769446	2009-03-04
10470	872769460	2009-04-09
10471	872789769	2005-10-23
10471	872789771	2007-12-09
10472	872793772	2007-03-29
10473	872822168	2006-02-05
10473	872822171	2007-04-22
10473	872822166	2009-02-07
10473	872822175	2010-09-11
10474	872832095	2007-03-08
10474	872832090	2010-06-22
10474	872832092	2010-09-17
10475	872846539	2008-05-12
10475	872846536	2008-07-16
10475	872846534	2010-04-11
10476	872847676	2010-01-02
10477	872869500	2007-10-28
10477	872869503	2008-07-19
10477	872869498	2010-09-08
10478	872875910	2009-11-08
10479	872875931	2006-10-08
10480	872877286	2006-09-22
10480	872877288	2007-03-12
10481	872904815	2006-01-19
10481	872904813	2008-11-09
10482	872910579	2006-08-24
10483	872919139	2005-03-08
10483	872919144	2007-01-08
10483	872919141	2008-10-27
10484	872922935	2006-02-24
10484	872922933	2008-07-19
10484	872922938	2010-04-28
10485	872952430	2009-03-25
10486	873008413	2005-05-01
10486	873008415	2005-11-17
10487	873037174	2008-05-30
10487	873037176	2008-11-05
10488	873062322	2007-06-22
10489	873067287	2005-08-30
10489	873067284	2007-03-12
10489	873067282	2008-12-08
10490	873157210	2005-06-12
10490	873157212	2006-03-28
10490	873157215	2006-10-26
10491	873162604	2006-07-01
10491	873162606	2008-05-23
10492	873174632	2007-09-18
10492	873174634	2010-11-14
10493	873181827	2005-04-24
10493	873181829	2006-07-11
10493	873181832	2010-12-11
10494	873184890	2005-05-29
10494	873184899	2005-10-05
10494	873184910	2006-04-25
10494	873184892	2008-09-15
10494	873184895	2009-07-24
10494	873184904	2010-02-08
10495	873226026	2006-10-28
10495	873226028	2006-11-29
10495	873226031	2008-10-30
10496	873244704	2008-05-02
10496	873244706	2009-07-07
10496	873244709	2009-10-16
10496	873244713	2009-12-14
10497	873290141	2005-03-22
10497	873290136	2006-02-22
10497	873290156	2006-06-27
10497	873290145	2007-02-05
10497	873290138	2007-06-30
10497	873290150	2009-12-20
10498	873295190	2007-12-19
10499	873344878	2006-01-25
10499	873344881	2007-10-17
10499	873344876	2008-11-01
10500	873371528	2008-03-10
10500	873371530	2009-03-26
10501	873461512	2005-02-17
10501	873461515	2010-07-25
10501	873461510	2010-08-06
10502	873501873	2009-04-08
10503	873513627	2010-10-25
10504	873514803	2006-12-16
10504	873514801	2007-04-02
10505	873524559	2005-06-30
10505	873524568	2006-09-14
10505	873524564	2007-04-27
10505	873524561	2007-07-12
10506	873539363	2006-02-14
10506	873539365	2006-04-26
10507	873564540	2005-06-03
10507	873564537	2009-09-10
10507	873564535	2010-11-23
10508	873566470	2005-04-30
10509	873575426	2010-09-24
10510	873581780	2006-05-09
10510	873581782	2008-07-14
10511	873586577	2006-02-08
10511	873586579	2009-05-18
10512	873591757	2010-06-14
10512	873591755	2010-06-29
10513	873598504	2006-06-15
10513	873598502	2007-01-02
10514	873628028	2007-07-10
10514	873628033	2009-03-30
10514	873628030	2010-09-06
10515	873673298	2008-01-12
10516	873692980	2008-03-30
10516	873692983	2009-09-02
10516	873692978	2010-06-22
10517	873693644	2010-10-11
10518	873694039	2006-05-27
10518	873694041	2008-08-13
10519	873697046	2007-08-29
10520	873712932	2008-10-11
10520	873712934	2009-01-11
10521	873717766	2006-03-26
10521	873717759	2006-12-12
10521	873717757	2008-05-10
10521	873717762	2009-09-10
10522	873730632	2006-01-21
10522	873730630	2008-08-25
10523	873772389	2006-04-13
10523	873772384	2009-12-22
10523	873772386	2010-04-18
10524	873790139	2006-04-13
10524	873790144	2007-02-03
10524	873790141	2010-05-02
10525	873803799	2007-06-08
10525	873803801	2008-12-16
10526	873813304	2005-12-06
10526	873813302	2006-11-06
10527	873825469	2009-03-19
10528	873891958	2006-11-07
10528	873891963	2007-02-22
10528	873891960	2009-03-10
10529	873894889	2006-10-24
10529	873894887	2007-05-16
10530	873909411	2007-09-16
10530	873909416	2007-11-30
10530	873909413	2009-09-06
10531	873935051	2008-03-06
10531	873935048	2009-08-28
10531	873935046	2009-11-01
10532	873975952	2005-02-25
10533	873980602	2008-04-11
10534	874005859	2006-01-07
10534	874005865	2007-05-21
10534	874005847	2007-10-19
10534	874005850	2008-01-06
10534	874005845	2009-11-27
10534	874005854	2010-01-04
10535	874006503	2006-06-17
10535	874006505	2010-03-12
10535	874006508	2010-06-26
10536	874045134	2005-07-13
10536	874045131	2009-07-27
10536	874045129	2009-09-18
10537	874049552	2006-08-03
10538	874057836	2005-10-19
10538	874057838	2008-03-14
10539	874081414	2005-05-26
10539	874081417	2005-10-14
10539	874081412	2010-06-17
10540	874094644	2007-07-17
10540	874094642	2010-07-16
10541	874098675	2005-03-15
10541	874098677	2009-01-22
10542	874110838	2007-09-01
10542	874110836	2010-06-22
10543	874125843	2005-09-13
